10,0,0,3,
11,0,0,6,
12,0,0,8,
13,0,0,8,
14,0,0,6,
34,0,0,7,
35,0,0,7,
39,0,0,3,
40,0,0,2,
41,0,0,3,
42,0,0,2,
19,0,0,3,
20,0,0,2,
15,0,0,3,
16,0,0,2,
17,0,0,3,
18,0,0,2,
19,0,0,3,
20,0,0,2,
15,0,0,3,
16,0,0,2,
17,0,0,3,
18,0,0,2,
19,0,0,3,
20,0,0,2,
15,0,0,3,
16,0,0,2,
17,0,0,3,
18,0,0,2,
19,0,0,3,
20,0,0,2,
15,0,0,3,
16,0,0,2,
17,0,0,3,
18,0,0,2,
19,0,0,3,
20,0,0,2,
21,0,0,3,
22,0,0,2,
36,0,0,4,
37,0,0,4,
23,0,0,5,
24,0,0,5,
25,0,0,4,
26,0,0,4,
27,0,0,5,
28,0,0,6,
29,0,0,7,
30,0,0,8,
31,0,0,8,
32,0,0,10,
