12,0,0,5,
13,0,0,5,
14,0,0,4,
15,0,0,4,
16,0,0,4,
17,0,0,4,
18,0,0,4,
19,0,0,4,
20,0,0,4,
21,0,0,3,
22,0,0,2,
23,0,0,5,
24,0,0,5,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
25,0,0,2,
26,0,0,2,
27,0,0,2,
28,0,0,3,
29,0,0,3,
30,0,0,4,
31,0,0,4,
32,0,0,5,
33,0,0,3,
34,0,0,3,
35,0,0,3,
36,0,0,3,
37,0,0,3,
38,0,0,3,
