8,0,0,5,
9,0,0,5,
10,0,0,4,
11,0,0,3,
12,0,0,3,
13,0,0,3,
14,0,0,3,
15,0,0,3,
16,0,0,4,
17,0,0,5,
18,0,0,4,
19,0,0,4,
20,0,0,3,
21,0,0,3,
22,0,0,4,
23,0,0,4,
24,0,0,3,
25,0,0,2,
26,0,0,1,
27,0,0,2,
28,0,0,2,
29,0,0,3,
30,0,0,3,
31,0,0,6,
32,0,0,6,
33,0,0,3,
34,0,0,3,
35,0,0,3,
36,0,0,3,
37,0,0,2,
38,0,0,2,
39,0,0,1,
40,0,0,1,
41,0,0,2,
42,0,0,2,
43,0,0,2,
44,0,0,2,
45,0,0,2,
46,0,0,2,
47,0,0,2,
48,0,0,2,
49,0,0,2,
50,0,0,2,
51,0,0,2,
52,0,0,2,
53,0,0,2,
54,0,0,2,
55,0,0,2,
56,0,0,2,
57,0,0,2,
58,0,0,2,
59,0,0,2,
60,0,0,2,
61,0,0,2,
62,0,0,2,
63,0,0,2,
64,0,0,2,
65,0,0,2,
66,0,0,2,
67,0,0,2,
68,0,0,2,
69,0,0,2,
70,0,0,2,
71,0,0,3,
72,0,0,3,
73,0,0,3,
74,0,0,3,
75,0,0,3,
76,0,0,3,
77,0,0,3,
78,0,0,3,
79,0,0,4,
80,0,0,4,
81,0,0,3,
82,0,0,3,
83,0,0,3,
84,0,0,3,
85,0,0,3,
86,0,0,3,
87,0,0,3,
88,0,0,3,
89,0,0,3,
90,0,0,3,
91,0,0,3,
92,0,0,3,
93,0,0,3,
94,0,0,3,
